Readings, Start Timestamp, End Timestamp, Meter name, Great Dorm 1st Floor Electric, Unit, kWh 
8.25089364553336,2020-07-15 23:10:00,2020-07-15 23:30:00,,,,
7.71504840293954,2020-07-15 23:30:00,2020-07-15 23:50:00,,,,
7.85600172293363,2020-07-15 23:50:00,2020-07-16 00:10:00,,,,
8.29531851985689,2020-07-16 00:10:00,2020-07-16 00:30:00,,,,
5.98267149170845,2020-07-16 00:30:00,2020-07-16 00:50:00,,,,
7.74493764027216,2020-07-16 00:50:00,2020-07-16 01:10:00,,,,
10.6110953431274,2020-07-16 01:10:00,2020-07-16 01:30:00,,,,
10.1734068265647,2020-07-16 01:30:00,2020-07-16 01:50:00,,,,
7.38648046102978,2020-07-16 01:50:00,2020-07-16 02:10:00,,,,
8.46581358249168,2020-07-16 02:10:00,2020-07-16 02:30:00,,,,
7.52083006001654,2020-07-16 02:30:00,2020-07-16 02:50:00,,,,
10.2672382235342,2020-07-16 02:50:00,2020-07-16 03:10:00,,,,
12.3556628976967,2020-07-16 03:10:00,2020-07-16 03:30:00,,,,
14.8347922040756,2020-07-16 03:30:00,2020-07-16 03:50:00,,,,
14.7597010444898,2020-07-16 03:50:00,2020-07-16 04:10:00,,,,
17.0365643883041,2020-07-16 04:10:00,2020-07-16 04:30:00,,,,
17.9645355229727,2020-07-16 04:30:00,2020-07-16 04:50:00,,,,
16.793297542003,2020-07-16 04:50:00,2020-07-16 05:10:00,,,,
18.2124041634183,2020-07-16 05:10:00,2020-07-16 05:30:00,,,,
16.7985477865924,2020-07-16 05:30:00,2020-07-16 05:50:00,,,,
16.7412048542586,2020-07-16 05:50:00,2020-07-16 06:10:00,,,,
16.9218981454719,2020-07-16 06:10:00,2020-07-16 06:30:00,,,,
14.4184707984791,2020-07-16 06:30:00,2020-07-16 06:50:00,,,,
12.6936154819696,2020-07-16 06:50:00,2020-07-16 07:10:00,,,,
11.3686982998924,2020-07-16 07:10:00,2020-07-16 07:30:00,,,,
11.382641819225,2020-07-16 07:30:00,2020-07-16 07:50:00,,,,
9.71846509256488,2020-07-16 07:50:00,2020-07-16 08:10:00,,,,
9.25310537077244,2020-07-16 08:10:00,2020-07-16 08:30:00,,,,
10.2055646624783,2020-07-16 08:30:00,2020-07-16 08:50:00,,,,
8.34839125206127,2020-07-16 08:50:00,2020-07-16 09:10:00,,,,
7.47529173121957,2020-07-16 09:10:00,2020-07-16 09:30:00,,,,
6.99415958990872,2020-07-16 09:30:00,2020-07-16 09:50:00,,,,
8.25596399668061,2020-07-16 09:50:00,2020-07-16 10:10:00,,,,
6.69508331826312,2020-07-16 10:10:00,2020-07-16 10:30:00,,,,
6.45125150961023,2020-07-16 10:30:00,2020-07-16 10:50:00,,,,
9.09768866338577,2020-07-16 10:50:00,2020-07-16 11:10:00,,,,
9.88030361292044,2020-07-16 11:10:00,2020-07-16 11:30:00,,,,
11.0897683480431,2020-07-16 11:30:00,2020-07-16 11:50:00,,,,
11.4037001703361,2020-07-16 11:50:00,2020-07-16 12:10:00,,,,
11.2097488563174,2020-07-16 12:10:00,2020-07-16 12:30:00,,,,
9.34982194574043,2020-07-16 12:30:00,2020-07-16 12:50:00,,,,
8.58996936793276,2020-07-16 12:50:00,2020-07-16 13:10:00,,,,
6.33033043421001,2020-07-16 13:10:00,2020-07-16 13:30:00,,,,
7.58066739924537,2020-07-16 13:30:00,2020-07-16 13:50:00,,,,
6.85663137459103,2020-07-16 13:50:00,2020-07-16 14:10:00,,,,
9.48629671966425,2020-07-16 14:10:00,2020-07-16 14:30:00,,,,
8.21292757474321,2020-07-16 14:30:00,2020-07-16 14:50:00,,,,
8.26456535189983,2020-07-16 14:50:00,2020-07-16 15:10:00,,,,
10.4905425165485,2020-07-16 15:10:00,2020-07-16 15:30:00,,,,
13.0370813586395,2020-07-16 15:30:00,2020-07-16 15:50:00,,,,
13.4581545691033,2020-07-16 15:50:00,2020-07-16 16:10:00,,,,
14.2975332963487,2020-07-16 16:10:00,2020-07-16 16:30:00,,,,
12.7595750658481,2020-07-16 16:30:00,2020-07-16 16:50:00,,,,
11.408618208544,2020-07-16 16:50:00,2020-07-16 17:10:00,,,,
12.2193435599414,2020-07-16 17:10:00,2020-07-16 17:30:00,,,,
14.8213760981992,2020-07-16 17:30:00,2020-07-16 17:50:00,,,,
15.1913889338602,2020-07-16 17:50:00,2020-07-16 18:10:00,,,,
13.9623264306727,2020-07-16 18:10:00,2020-07-16 18:30:00,,,,
11.0332688014474,2020-07-16 18:30:00,2020-07-16 18:50:00,,,,
8.95825906716458,2020-07-16 18:50:00,2020-07-16 19:10:00,,,,
7.22523166275086,2020-07-16 19:10:00,2020-07-16 19:30:00,,,,
9.44691722897542,2020-07-16 19:30:00,2020-07-16 19:50:00,,,,
9.58711162391368,2020-07-16 19:50:00,2020-07-16 20:10:00,,,,
10.3154810308904,2020-07-16 20:10:00,2020-07-16 20:30:00,,,,
8.3830435398952,2020-07-16 20:30:00,2020-07-16 20:50:00,,,,
9.10770306411277,2020-07-16 20:50:00,2020-07-16 21:10:00,,,,
6.84637137092287,2020-07-16 21:10:00,2020-07-16 21:30:00,,,,
9.53125001164066,2020-07-16 21:30:00,2020-07-16 21:50:00,,,,
7.90099381330802,2020-07-16 21:50:00,2020-07-16 22:10:00,,,,
7.01959137084403,2020-07-16 22:10:00,2020-07-16 22:30:00,,,,
8.70590837872688,2020-07-16 22:30:00,2020-07-16 22:50:00,,,,
8.1809776950378,2020-07-16 22:50:00,2020-07-16 23:10:00,,,,
8.1038530588711,2020-07-16 23:10:00,2020-07-16 23:30:00,,,,
7.10723369262042,2020-07-16 23:30:00,2020-07-16 23:50:00,,,,
6.11560283147863,2020-07-16 23:50:00,2020-07-17 00:10:00,,,,
6.21146412342612,2020-07-17 00:10:00,2020-07-17 00:30:00,,,,
7.91095737813907,2020-07-17 00:30:00,2020-07-17 00:50:00,,,,
10.1390978893691,2020-07-17 00:50:00,2020-07-17 01:10:00,,,,
11.9775418283393,2020-07-17 01:10:00,2020-07-17 01:30:00,,,,
14.5763107859915,2020-07-17 01:30:00,2020-07-17 01:50:00,,,,
13.4295442382219,2020-07-17 01:50:00,2020-07-17 02:10:00,,,,
13.7547220626418,2020-07-17 02:10:00,2020-07-17 02:30:00,,,,
13.5342190122483,2020-07-17 02:30:00,2020-07-17 02:50:00,,,,
15.8691384973107,2020-07-17 02:50:00,2020-07-17 03:10:00,,,,
18.0847787739802,2020-07-17 03:10:00,2020-07-17 03:30:00,,,,
17.9291027878181,2020-07-17 03:30:00,2020-07-17 03:50:00,,,,
17.2894057191735,2020-07-17 03:50:00,2020-07-17 04:10:00,,,,
16.2251967985304,2020-07-17 04:10:00,2020-07-17 04:30:00,,,,
18.9750195494761,2020-07-17 04:30:00,2020-07-17 04:50:00,,,,
18.8317027478463,2020-07-17 04:50:00,2020-07-17 05:10:00,,,,
16.464548828749,2020-07-17 05:10:00,2020-07-17 05:30:00,,,,
19.1365196282095,2020-07-17 05:30:00,2020-07-17 05:50:00,,,,
17.1277275526474,2020-07-17 05:50:00,2020-07-17 06:10:00,,,,
17.3940945472855,2020-07-17 06:10:00,2020-07-17 06:30:00,,,,
18.2101348323924,2020-07-17 06:30:00,2020-07-17 06:50:00,,,,
17.0011209540483,2020-07-17 06:50:00,2020-07-17 07:10:00,,,,
16.4081109285094,2020-07-17 07:10:00,2020-07-17 07:30:00,,,,
15.290753264365,2020-07-17 07:30:00,2020-07-17 07:50:00,,,,
17.9087940826437,2020-07-17 07:50:00,2020-07-17 08:10:00,,,,
18.9915764980761,2020-07-17 08:10:00,2020-07-17 08:30:00,,,,
17.4177991427672,2020-07-17 08:30:00,2020-07-17 08:50:00,,,,
16.4558499574301,2020-07-17 08:50:00,2020-07-17 09:10:00,,,,
15.1618655481609,2020-07-17 09:10:00,2020-07-17 09:30:00,,,,
13.8398013608746,2020-07-17 09:30:00,2020-07-17 09:50:00,,,,
13.9315809418041,2020-07-17 09:50:00,2020-07-17 10:10:00,,,,
15.7322873138531,2020-07-17 10:10:00,2020-07-17 10:30:00,,,,
18.1858475593671,2020-07-17 10:30:00,2020-07-17 10:50:00,,,,
19.3601380839212,2020-07-17 10:50:00,2020-07-17 11:10:00,,,,
18.0507442438187,2020-07-17 11:10:00,2020-07-17 11:30:00,,,,
16.688168824046,2020-07-17 11:30:00,2020-07-17 11:50:00,,,,
18.6531472215364,2020-07-17 11:50:00,2020-07-17 12:10:00,,,,
19.5902003602648,2020-07-17 12:10:00,2020-07-17 12:30:00,,,,
18.9837257529643,2020-07-17 12:30:00,2020-07-17 12:50:00,,,,
17.301381874269,2020-07-17 12:50:00,2020-07-17 13:10:00,,,,
16.654879313548,2020-07-17 13:10:00,2020-07-17 13:30:00,,,,
13.9268130749734,2020-07-17 13:30:00,2020-07-17 13:50:00,,,,
12.3200278234706,2020-07-17 13:50:00,2020-07-17 14:10:00,,,,
14.1516668068983,2020-07-17 14:10:00,2020-07-17 14:30:00,,,,
11.5812813633954,2020-07-17 14:30:00,2020-07-17 14:50:00,,,,
9.56665591143685,2020-07-17 14:50:00,2020-07-17 15:10:00,,,,
9.40393202585734,2020-07-17 15:10:00,2020-07-17 15:30:00,,,,
8.44201571735573,2020-07-17 15:30:00,2020-07-17 15:50:00,,,,
7.27989842335507,2020-07-17 15:50:00,2020-07-17 16:10:00,,,,
7.55717136812967,2020-07-17 16:10:00,2020-07-17 16:30:00,,,,
8.39802983119847,2020-07-17 16:30:00,2020-07-17 16:50:00,,,,
10.9738343373163,2020-07-17 16:50:00,2020-07-17 17:10:00,,,,
11.8293174385753,2020-07-17 17:10:00,2020-07-17 17:30:00,,,,
11.8030256471862,2020-07-17 17:30:00,2020-07-17 17:50:00,,,,
11.3743685896902,2020-07-17 17:50:00,2020-07-17 18:10:00,,,,
10.8048987818878,2020-07-17 18:10:00,2020-07-17 18:30:00,,,,
9.40536386302171,2020-07-17 18:30:00,2020-07-17 18:50:00,,,,
12.00057890727,2020-07-17 18:50:00,2020-07-17 19:10:00,,,,
13.5081171378394,2020-07-17 19:10:00,2020-07-17 19:30:00,,,,
15.6255508525519,2020-07-17 19:30:00,2020-07-17 19:50:00,,,,
14.9508597447541,2020-07-17 19:50:00,2020-07-17 20:10:00,,,,
17.1922469811106,2020-07-17 20:10:00,2020-07-17 20:30:00,,,,
17.6990920841531,2020-07-17 20:30:00,2020-07-17 20:50:00,,,,
17.7977210219742,2020-07-17 20:50:00,2020-07-17 21:10:00,,,,
18.0146152019451,2020-07-17 21:10:00,2020-07-17 21:30:00,,,,
17.5814417987897,2020-07-17 21:30:00,2020-07-17 21:50:00,,,,
15.0718198086112,2020-07-17 21:50:00,2020-07-17 22:10:00,,,,
14.8686351582177,2020-07-17 22:10:00,2020-07-17 22:30:00,,,,
12.5224852201848,2020-07-17 22:30:00,2020-07-17 22:50:00,,,,
13.3387860488601,2020-07-17 22:50:00,2020-07-17 23:10:00,,,,
13.3664980237973,2020-07-17 23:10:00,2020-07-17 23:30:00,,,,
16.0821562857189,2020-07-17 23:30:00,2020-07-17 23:50:00,,,,
14.2251640858398,2020-07-17 23:50:00,2020-07-18 00:10:00,,,,
13.433797154654,2020-07-18 00:10:00,2020-07-18 00:30:00,,,,
12.6040752554323,2020-07-18 00:30:00,2020-07-18 00:50:00,,,,
15.3217800215473,2020-07-18 00:50:00,2020-07-18 01:10:00,,,,
16.1417149890789,2020-07-18 01:10:00,2020-07-18 01:30:00,,,,
18.1591024033093,2020-07-18 01:30:00,2020-07-18 01:50:00,,,,
17.7410930867138,2020-07-18 01:50:00,2020-07-18 02:10:00,,,,
19.9964480522917,2020-07-18 02:10:00,2020-07-18 02:30:00,,,,
17.3597135709369,2020-07-18 02:30:00,2020-07-18 02:50:00,,,,
19.8085413662932,2020-07-18 02:50:00,2020-07-18 03:10:00,,,,
17.3042152583786,2020-07-18 03:10:00,2020-07-18 03:30:00,,,,
18.1966087030166,2020-07-18 03:30:00,2020-07-18 03:50:00,,,,
19.7347986233834,2020-07-18 03:50:00,2020-07-18 04:10:00,,,,
18.3880711349292,2020-07-18 04:10:00,2020-07-18 04:30:00,,,,
17.6710671364128,2020-07-18 04:30:00,2020-07-18 04:50:00,,,,
15.3207451113186,2020-07-18 04:50:00,2020-07-18 05:10:00,,,,
13.3546961005268,2020-07-18 05:10:00,2020-07-18 05:30:00,,,,
14.8427525651226,2020-07-18 05:30:00,2020-07-18 05:50:00,,,,
13.9520452612398,2020-07-18 05:50:00,2020-07-18 06:10:00,,,,
11.5096999328427,2020-07-18 06:10:00,2020-07-18 06:30:00,,,,
11.386316549063,2020-07-18 06:30:00,2020-07-18 06:50:00,,,,
10.5288461970428,2020-07-18 06:50:00,2020-07-18 07:10:00,,,,
9.4621638331984,2020-07-18 07:10:00,2020-07-18 07:30:00,,,,
8.47231486694936,2020-07-18 07:30:00,2020-07-18 07:50:00,,,,
9.54199445679837,2020-07-18 07:50:00,2020-07-18 08:10:00,,,,
12.0728252086857,2020-07-18 08:10:00,2020-07-18 08:30:00,,,,
10.8154608270631,2020-07-18 08:30:00,2020-07-18 08:50:00,,,,
9.22202511023531,2020-07-18 08:50:00,2020-07-18 09:10:00,,,,
10.3388535644242,2020-07-18 09:10:00,2020-07-18 09:30:00,,,,
7.94039692994698,2020-07-18 09:30:00,2020-07-18 09:50:00,,,,
8.08413318126021,2020-07-18 09:50:00,2020-07-18 10:10:00,,,,
10.3415781141191,2020-07-18 10:10:00,2020-07-18 10:30:00,,,,
9.56073933059863,2020-07-18 10:30:00,2020-07-18 10:50:00,,,,
8.42304788708767,2020-07-18 10:50:00,2020-07-18 11:10:00,,,,
11.0214351332295,2020-07-18 11:10:00,2020-07-18 11:30:00,,,,
9.76273823783215,2020-07-18 11:30:00,2020-07-18 11:50:00,,,,
11.8413927265819,2020-07-18 11:50:00,2020-07-18 12:10:00,,,,
10.7123166357949,2020-07-18 12:10:00,2020-07-18 12:30:00,,,,
12.5140316814159,2020-07-18 12:30:00,2020-07-18 12:50:00,,,,
13.2282040557867,2020-07-18 12:50:00,2020-07-18 13:10:00,,,,
11.9469694864681,2020-07-18 13:10:00,2020-07-18 13:30:00,,,,
13.4982693569042,2020-07-18 13:30:00,2020-07-18 13:50:00,,,,
13.805899296864,2020-07-18 13:50:00,2020-07-18 14:10:00,,,,
13.5747036901261,2020-07-18 14:10:00,2020-07-18 14:30:00,,,,
11.7751187758031,2020-07-18 14:30:00,2020-07-18 14:50:00,,,,
10.5007860483356,2020-07-18 14:50:00,2020-07-18 15:10:00,,,,
13.0671632947492,2020-07-18 15:10:00,2020-07-18 15:30:00,,,,
11.360800310567,2020-07-18 15:30:00,2020-07-18 15:50:00,,,,
9.29640877263094,2020-07-18 15:50:00,2020-07-18 16:10:00,,,,
10.5525923706423,2020-07-18 16:10:00,2020-07-18 16:30:00,,,,
11.5198178788097,2020-07-18 16:30:00,2020-07-18 16:50:00,,,,
11.4264939731626,2020-07-18 16:50:00,2020-07-18 17:10:00,,,,
11.2457598107029,2020-07-18 17:10:00,2020-07-18 17:30:00,,,,
9.83187839111931,2020-07-18 17:30:00,2020-07-18 17:50:00,,,,
11.4095940158545,2020-07-18 17:50:00,2020-07-18 18:10:00,,,,
8.52268725365857,2020-07-18 18:10:00,2020-07-18 18:30:00,,,,
11.2652761595487,2020-07-18 18:30:00,2020-07-18 18:50:00,,,,
8.45071714537509,2020-07-18 18:50:00,2020-07-18 19:10:00,,,,
6.86759632877021,2020-07-18 19:10:00,2020-07-18 19:30:00,,,,
6.92305702302803,2020-07-18 19:30:00,2020-07-18 19:50:00,,,,
7.86193480132395,2020-07-18 19:50:00,2020-07-18 20:10:00,,,,
6.34520561005778,2020-07-18 20:10:00,2020-07-18 20:30:00,,,,
5.54176383111079,2020-07-18 20:30:00,2020-07-18 20:50:00,,,,
6.46824093387319,2020-07-18 20:50:00,2020-07-18 21:10:00,,,,
7.75069596384943,2020-07-18 21:10:00,2020-07-18 21:30:00,,,,
10.2305870063023,2020-07-18 21:30:00,2020-07-18 21:50:00,,,,
8.67701445142366,2020-07-18 21:50:00,2020-07-18 22:10:00,,,,
10.8818962421747,2020-07-18 22:10:00,2020-07-18 22:30:00,,,,
9.46927379911427,2020-07-18 22:30:00,2020-07-18 22:50:00,,,,
10.085443357953,2020-07-18 22:50:00,2020-07-18 23:10:00,,,,
9.91511172275387,2020-07-18 23:10:00,2020-07-18 23:30:00,,,,
7.24442647303535,2020-07-18 23:30:00,2020-07-18 23:50:00,,,,
5.33173866447453,2020-07-18 23:50:00,2020-07-19 00:10:00,,,,
6.08446359650993,2020-07-19 00:10:00,2020-07-19 00:30:00,,,,
6.29935675816344,2020-07-19 00:30:00,2020-07-19 00:50:00,,,,
6.48922432512691,2020-07-19 00:50:00,2020-07-19 01:10:00,,,,
7.33796708860069,2020-07-19 01:10:00,2020-07-19 01:30:00,,,,
6.34044536525555,2020-07-19 01:30:00,2020-07-19 01:50:00,,,,
7.97730321022359,2020-07-19 01:50:00,2020-07-19 02:10:00,,,,
6.72750453316192,2020-07-19 02:10:00,2020-07-19 02:30:00,,,,
7.17823807719209,2020-07-19 02:30:00,2020-07-19 02:50:00,,,,
7.93364862527971,2020-07-19 02:50:00,2020-07-19 03:10:00,,,,
8.69546748874203,2020-07-19 03:10:00,2020-07-19 03:30:00,,,,
10.619275285253,2020-07-19 03:30:00,2020-07-19 03:50:00,,,,
12.7755401775945,2020-07-19 03:50:00,2020-07-19 04:10:00,,,,
9.88623046590149,2020-07-19 04:10:00,2020-07-19 04:30:00,,,,
8.06508007713052,2020-07-19 04:30:00,2020-07-19 04:50:00,,,,
5.08529716177763,2020-07-19 04:50:00,2020-07-19 05:10:00,,,,
5.53844158960085,2020-07-19 05:10:00,2020-07-19 05:30:00,,,,
6.87078116422108,2020-07-19 05:30:00,2020-07-19 05:50:00,,,,
6.07592972423392,2020-07-19 05:50:00,2020-07-19 06:10:00,,,,
6.11517610700857,2020-07-19 06:10:00,2020-07-19 06:30:00,,,,
8.2005885221068,2020-07-19 06:30:00,2020-07-19 06:50:00,,,,
9.59025673355964,2020-07-19 06:50:00,2020-07-19 07:10:00,,,,
9.60468474592738,2020-07-19 07:10:00,2020-07-19 07:30:00,,,,
10.5860231447679,2020-07-19 07:30:00,2020-07-19 07:50:00,,,,
11.5934632629767,2020-07-19 07:50:00,2020-07-19 08:10:00,,,,
12.264160790547,2020-07-19 08:10:00,2020-07-19 08:30:00,,,,
13.9939204229465,2020-07-19 08:30:00,2020-07-19 08:50:00,,,,
11.3699295348141,2020-07-19 08:50:00,2020-07-19 09:10:00,,,,
12.1885668034299,2020-07-19 09:10:00,2020-07-19 09:30:00,,,,
10.1536057054209,2020-07-19 09:30:00,2020-07-19 09:50:00,,,,
9.81083055983004,2020-07-19 09:50:00,2020-07-19 10:10:00,,,,
7.93626163448026,2020-07-19 10:10:00,2020-07-19 10:30:00,,,,
6.24979858677575,2020-07-19 10:30:00,2020-07-19 10:50:00,,,,
5.0703700610256,2020-07-19 10:50:00,2020-07-19 11:10:00,,,,
6.10079377823905,2020-07-19 11:10:00,2020-07-19 11:30:00,,,,
7.87620238699506,2020-07-19 11:30:00,2020-07-19 11:50:00,,,,
5.34036173704463,2020-07-19 11:50:00,2020-07-19 12:10:00,,,,
5.18495643743157,2020-07-19 12:10:00,2020-07-19 12:30:00,,,,
7.9826542871445,2020-07-19 12:30:00,2020-07-19 12:50:00,,,,
6.34273750736804,2020-07-19 12:50:00,2020-07-19 13:10:00,,,,
5.44624677445228,2020-07-19 13:10:00,2020-07-19 13:30:00,,,,
7.72125097326029,2020-07-19 13:30:00,2020-07-19 13:50:00,,,,
9.80851858757174,2020-07-19 13:50:00,2020-07-19 14:10:00,,,,
10.5716752637498,2020-07-19 14:10:00,2020-07-19 14:30:00,,,,
11.3934370627652,2020-07-19 14:30:00,2020-07-19 14:50:00,,,,
11.8022195324273,2020-07-19 14:50:00,2020-07-19 15:10:00,,,,
14.4506746658179,2020-07-19 15:10:00,2020-07-19 15:30:00,,,,
17.3834909830103,2020-07-19 15:30:00,2020-07-19 15:50:00,,,,
17.2725977985711,2020-07-19 15:50:00,2020-07-19 16:10:00,,,,
19.2300661995077,2020-07-19 16:10:00,2020-07-19 16:30:00,,,,
19.1431327818418,2020-07-19 16:30:00,2020-07-19 16:50:00,,,,
17.8121358067626,2020-07-19 16:50:00,2020-07-19 17:10:00,,,,
14.8215253736821,2020-07-19 17:10:00,2020-07-19 17:30:00,,,,
17.581610668679,2020-07-19 17:30:00,2020-07-19 17:50:00,,,,
19.7499885033485,2020-07-19 17:50:00,2020-07-19 18:10:00,,,,
17.7455728422548,2020-07-19 18:10:00,2020-07-19 18:30:00,,,,
19.1523057956805,2020-07-19 18:30:00,2020-07-19 18:50:00,,,,
19.9070829715226,2020-07-19 18:50:00,2020-07-19 19:10:00,,,,
19.4493101649482,2020-07-19 19:10:00,2020-07-19 19:30:00,,,,
17.8475264530442,2020-07-19 19:30:00,2020-07-19 19:50:00,,,,
18.0174035046503,2020-07-19 19:50:00,2020-07-19 20:10:00,,,,
18.789863224277,2020-07-19 20:10:00,2020-07-19 20:30:00,,,,
16.6215590779463,2020-07-19 20:30:00,2020-07-19 20:50:00,,,,
15.8279350762844,2020-07-19 20:50:00,2020-07-19 21:10:00,,,,
17.1570792479727,2020-07-19 21:10:00,2020-07-19 21:30:00,,,,
17.0402438042196,2020-07-19 21:30:00,2020-07-19 21:50:00,,,,
18.2814216867444,2020-07-19 21:50:00,2020-07-19 22:10:00,,,,
19.2403533005116,2020-07-19 22:10:00,2020-07-19 22:30:00,,,,
18.6633445041911,2020-07-19 22:30:00,2020-07-19 22:50:00,,,,
19.0760620847307,2020-07-19 22:50:00,2020-07-19 23:10:00,,,,
17.8186920569456,2020-07-19 23:10:00,2020-07-19 23:30:00,,,,
17.4425208476042,2020-07-19 23:30:00,2020-07-19 23:50:00,,,,
14.6984456636901,2020-07-19 23:50:00,2020-07-20 00:10:00,,,,
12.0427475021393,2020-07-20 00:10:00,2020-07-20 00:30:00,,,,
11.5612901144016,2020-07-20 00:30:00,2020-07-20 00:50:00,,,,
13.8941858253121,2020-07-20 00:50:00,2020-07-20 01:10:00,,,,
12.2730662585915,2020-07-20 01:10:00,2020-07-20 01:30:00,,,,
13.1374783597628,2020-07-20 01:30:00,2020-07-20 01:50:00,,,,
12.3380990770463,2020-07-20 01:50:00,2020-07-20 02:10:00,,,,
10.3301310472197,2020-07-20 02:10:00,2020-07-20 02:30:00,,,,
8.1887199378359,2020-07-20 02:30:00,2020-07-20 02:50:00,,,,
6.53407714991111,2020-07-20 02:50:00,2020-07-20 03:10:00,,,,
9.17183724992707,2020-07-20 03:10:00,2020-07-20 03:30:00,,,,
8.31247076658245,2020-07-20 03:30:00,2020-07-20 03:50:00,,,,
6.33451772232071,2020-07-20 03:50:00,2020-07-20 04:10:00,,,,
6.60862851057653,2020-07-20 04:10:00,2020-07-20 04:30:00,,,,
7.41441728111873,2020-07-20 04:30:00,2020-07-20 04:50:00,,,,
7.47503560373101,2020-07-20 04:50:00,2020-07-20 05:10:00,,,,
8.60280522730959,2020-07-20 05:10:00,2020-07-20 05:30:00,,,,
5.89380477933403,2020-07-20 05:30:00,2020-07-20 05:50:00,,,,
5.52338893359654,2020-07-20 05:50:00,2020-07-20 06:10:00,,,,
6.20222279217284,2020-07-20 06:10:00,2020-07-20 06:30:00,,,,
7.61576492934698,2020-07-20 06:30:00,2020-07-20 06:50:00,,,,
8.35280973682358,2020-07-20 06:50:00,2020-07-20 07:10:00,,,,
9.01675907241958,2020-07-20 07:10:00,2020-07-20 07:30:00,,,,
7.1250808277804,2020-07-20 07:30:00,2020-07-20 07:50:00,,,,
9.45675669896959,2020-07-20 07:50:00,2020-07-20 08:10:00,,,,
11.6839790321748,2020-07-20 08:10:00,2020-07-20 08:30:00,,,,
12.8958819557889,2020-07-20 08:30:00,2020-07-20 08:50:00,,,,
13.4137958936982,2020-07-20 08:50:00,2020-07-20 09:10:00,,,,
12.0409994936075,2020-07-20 09:10:00,2020-07-20 09:30:00,,,,
10.8208884396649,2020-07-20 09:30:00,2020-07-20 09:50:00,,,,
12.1609529568615,2020-07-20 09:50:00,2020-07-20 10:10:00,,,,
13.4775379879301,2020-07-20 10:10:00,2020-07-20 10:30:00,,,,
15.1314226412383,2020-07-20 10:30:00,2020-07-20 10:50:00,,,,
13.3238779697302,2020-07-20 10:50:00,2020-07-20 11:10:00,,,,
